path,start,end
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-06-2020_0915_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-10-2020_1150_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-06-2020_0915_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/18-04-2020_0840_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-02-2023_2245_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-09-2020_0910_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-05-2020_1940_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-08-2020_1150_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-08-2020_0350_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-06-2020_1555_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/22-07-2020_1005_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-04-2020_1400_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/30-11-2020_1445_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-11-2020_0005_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-12-2020_0620_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-06-2020_0515_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-09-2023_0735_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-10-2020_0925_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-04-2020_1800_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-07-2020_0455_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-08-2020_1310_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-11-2011_2000_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-02-2020_1825_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-12-2020_2245_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-04-2020_1640_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-03-2020_0115_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-11-2020_1325_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/01-11-2016_1840_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-09-2023_1320_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-04-2020_1255_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-04-2020_0720_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-11-2011_1440_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-04-2020_0840_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-11-2021_0920_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-10-2020_0515_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-08-2020_1710_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-03-2020_1315_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/13-08-2020_0350_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-09-2020_0350_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-02-2020_1145_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-10-2020_0405_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-03-2020_0915_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/22-08-2020_1830_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-01-2020_0400_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-11-2020_1845_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-09-2020_1030_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-02-2020_0225_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-11-2020_0805_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-10-2020_0630_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-09-2020_0510_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-06-2020_1555_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-11-2014_1600_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-12-2020_1205_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-08-2020_0630_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-10-2020_1955_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/01-06-2020_1620_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-02-2020_0625_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-07-2020_0955_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/18-03-2020_0235_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-12-2020_1020_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-07-2020_1305_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-10-2020_0630_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-12-2020_0500_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-02-2020_2225_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/31-10-2021_1320_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/13-08-2020_2350_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-03-2020_1435_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-10-2020_0005_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-08-2020_0750_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-05-2020_1815_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-09-2020_0230_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-08-2020_0110_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-03-2023_1110_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-04-2020_2200_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-12-2020_0645_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-10-2020_0910_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-08-2020_1950_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-09-2020_2110_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-08-2020_1430_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-07-2020_0105_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-09-2023_1535_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-12-2020_0500_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-08-2020_1310_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/23-06-2020_1555_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-02-2020_0505_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-11-2020_1325_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-09-2023_0055_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-11-2011_0520_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-08-2020_0910_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-11-2021_2120_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-09-2023_1135_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-11-2020_1445_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-07-2020_1425_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-10-2020_0805_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-10-2020_1325_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-06-2020_0355_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-10-2020_0515_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-07-2020_0455_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-07-2020_1515_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-11-2021_0000_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-03-2020_2115_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-03-2020_1435_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-03-2020_2355_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-09-2023_0735_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-05-2020_1415_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-08-2020_0910_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-11-2017_0400_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-03-2020_0515_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-11-2020_1725_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-06-2020_1555_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-09-2023_0800_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-03-2020_1715_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-11-2014_0920_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-02-2020_0905_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-05-2020_0055_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-12-2020_0125_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/16-03-2020_1435_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/13-04-2020_0840_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/31-10-2021_0800_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-03-2020_1035_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-05-2020_2220_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-07-2020_1145_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-06-2020_2355_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-12-2020_0500_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-08-2020_0745_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-11-2014_2240_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-11-2014_1440_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/31-03-2020_2200_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-03-2020_0235_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/01-10-2018_0700_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-05-2020_1820_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/13-07-2020_2155_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-11-2011_0920_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-06-2020_1555_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/18-09-2020_0350_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-12-2020_2220_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-11-2014_0400_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-08-2020_1950_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-03-2020_1035_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-04-2020_1000_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-01-2020_1600_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-02-2020_1545_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-08-2020_2110_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-10-2020_0750_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/01-11-2011_2240_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-11-2020_2245_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-04-2020_1000_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-09-2020_1030_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-12-2020_1820_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-06-2020_0635_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-08-2020_2230_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-04-2020_0600_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-05-2020_1140_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-11-2020_1325_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-06-2020_0315_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-02-2023_2140_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-04-2020_1920_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-12-2020_0620_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-02-2020_0105_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/31-07-2020_1025_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-11-2016_0400_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-04-2020_2055_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-10-2020_1725_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-02-2020_0505_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-12-2020_1140_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/22-11-2020_1445_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-03-2020_1155_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-01-2020_0000_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/30-12-2020_1420_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-02-2020_1425_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/23-06-2020_2235_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-11-2020_1725_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/13-11-2020_2005_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-02-2020_0345_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-11-2020_2125_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/22-07-2020_1245_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-02-2023_1605_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/25-09-2020_0630_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-02-2020_0905_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/23-05-2020_2220_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-11-2020_1445_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-03-2020_2115_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-07-2020_0955_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-11-2021_2120_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-08-2020_0505_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-04-2020_2200_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-09-2023_1255_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/01-12-2020_2005_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-07-2020_1705_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-02-2020_1825_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-05-2020_0455_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-02-2020_1025_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-10-2020_0510_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-03-2020_2115_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-05-2020_0620_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-02-2020_0105_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-12-2020_0740_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-12-2020_1820_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/16-11-2017_2120_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-04-2020_0055_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-10-2020_2245_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-02-2020_0225_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-11-2016_1720_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-08-2020_1830_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-03-2020_0755_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-05-2020_1140_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-08-2020_1950_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-03-2020_1955_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-03-2023_1110_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-02-2020_1025_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/16-04-2020_1640_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-04-2020_0840_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-11-2011_1840_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/22-02-2020_2225_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-11-2020_1845_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-11-2014_0240_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-03-2023_0830_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-09-2020_1710_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-09-2020_1030_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-07-2020_2315_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-10-2020_0525_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-04-2020_1240_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-04-2020_0600_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-03-2020_0915_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/07-06-2020_0755_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/17-03-2020_0915_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-11-2014_1040_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-02-2020_1145_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/13-08-2020_1950_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/01-05-2020_1255_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/16-12-2020_0740_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-01-2020_2000_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/01-03-2023_1740_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/30-10-2021_2000_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-11-2020_0005_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-08-2020_1310_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-04-2020_0600_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-07-2020_0905_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/12-04-2020_1240_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-08-2020_1550_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-02-2020_1145_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-03-2020_2355_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/18-12-2020_1140_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/16-11-2020_0245_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-10-2020_1030_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-09-2020_0630_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/11-02-2020_2105_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/23-06-2020_2355_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/03-03-2020_0235_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-03-2020_1035_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-09-2020_0230_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/23-08-2020_1030_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-02-2020_1025_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/01-12-2020_0645_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-11-2020_0925_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-09-2018_2240_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-10-2020_0005_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-11-2017_0520_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/23-07-2020_0445_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/18-12-2020_2100_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/18-05-2020_0220_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/18-11-2017_0400_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-07-2020_1515_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-09-2020_2350_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/01-08-2020_1945_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/02-07-2020_0555_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-12-2020_0740_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/19-03-2020_1835_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/10-09-2023_2335_639_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/08-09-2023_1815_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-11-2017_0800_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-04-2020_1120_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-10-2016_0120_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-09-2020_1830_213_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-09-2020_2110_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/16-08-2020_1550_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-01-2020_1040_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/01-06-2020_1620_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/16-10-2020_0515_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-07-2020_0345_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-09-2018_0920_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/06-11-2020_0005_426_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-12-2020_0220_0_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/20-11-2020_0645_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/14-07-2020_2035_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-11-2020_2005_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-02-2020_1145_852_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/01-12-2020_1725_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-05-2020_2220_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/15-02-2020_1705_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/27-09-2018_0400_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/26-09-2020_1950_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/21-12-2020_1820_213_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-10-2020_0645_639_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/31-10-2020_2005_852_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/24-03-2020_1315_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/29-04-2020_0855_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-11-2011_0120_1065_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/30-09-2018_0540_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/09-04-2020_1120_426_0,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/05-11-2021_0640_0_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/04-01-2020_1320_1065_196,1,16
/leonardo_scratch/fast/IscrC_SAME-D/airmass/28-03-2020_1955_852_196,1,16
